Time,CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_ZN ZN::Des Latent Heat Load [W],CORE_ZN ZN::Des Latent Cool Load [W],CORE_ZN ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN ZN::Des Heat Load No DOAS [W],CORE_ZN ZN::Des Sens Cool Load No DOAS [W],CORE_ZN ZN::Des Latent Heat Load No DOAS [W],CORE_ZN ZN::Des Latent Cool Load No DOAS [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Heat Load [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load [W],PERIMETER_ZN_1 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Heat Load [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load [W],PERIMETER_ZN_2 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Heat Load [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load [W],PERIMETER_ZN_3 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Heat Load [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load [W],PERIMETER_ZN_4 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
17:10:00,1.041464E+03,3.020316E+03,5.406283E-02,2.663497E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105515E+01,2.388812E+01,5.558967E+01,2.149433E+03,3.144577E+03,1.115724E-01,2.773108E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404190E+01,2.388800E+01,5.384509E+01,1.295088E+03,2.026955E+03,6.722520E-02,1.787510E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396978E+01,2.388800E+01,5.337964E+01,2.099974E+03,3.042849E+03,1.090052E-01,2.683398E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389055E+01,2.388800E+01,5.407532E+01,1.292591E+03,2.806341E+03,6.709559E-02,2.474850E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396156E+01,2.388792E+01,5.158839E+01
17:20:00,1.041489E+03,3.020937E+03,5.406416E-02,2.664044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105526E+01,2.388812E+01,5.558784E+01,2.149443E+03,3.132009E+03,1.115730E-01,2.762023E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404192E+01,2.388800E+01,5.387199E+01,1.295093E+03,2.016273E+03,6.722547E-02,1.778089E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396980E+01,2.388801E+01,5.341355E+01,2.099984E+03,3.034074E+03,1.090057E-01,2.675658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389057E+01,2.388800E+01,5.409557E+01,1.292596E+03,2.826747E+03,6.709586E-02,2.492842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396158E+01,2.388793E+01,5.155928E+01
17:30:00,1.041515E+03,3.021302E+03,5.406549E-02,2.664365E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105537E+01,2.388812E+01,5.558659E+01,2.149452E+03,3.117226E+03,1.115735E-01,2.748986E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404194E+01,2.388801E+01,5.390261E+01,1.295098E+03,2.004458E+03,6.722575E-02,1.767669E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396982E+01,2.388801E+01,5.345045E+01,2.099994E+03,3.023158E+03,1.090062E-01,2.666031E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389059E+01,2.388800E+01,5.411959E+01,1.292601E+03,2.839981E+03,6.709614E-02,2.504511E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396160E+01,2.388794E+01,5.154165E+01
17:40:00,1.041540E+03,3.021556E+03,5.406681E-02,2.664589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105548E+01,2.388812E+01,5.558548E+01,2.149462E+03,3.100810E+03,1.115740E-01,2.734508E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404196E+01,2.388801E+01,5.393875E+01,1.295103E+03,1.991841E+03,6.722602E-02,1.756543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396984E+01,2.388801E+01,5.349169E+01,2.100003E+03,3.011096E+03,1.090067E-01,2.655394E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389061E+01,2.388800E+01,5.414845E+01,1.292606E+03,2.846449E+03,6.709641E-02,2.510213E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396161E+01,2.388795E+01,5.153870E+01
17:50:00,1.041566E+03,3.021749E+03,5.406811E-02,2.664759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105558E+01,2.388812E+01,5.558438E+01,2.149472E+03,3.082730E+03,1.115745E-01,2.718563E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404198E+01,2.388801E+01,5.397885E+01,1.295109E+03,1.978447E+03,6.722629E-02,1.744731E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396985E+01,2.388801E+01,5.353588E+01,2.100013E+03,2.999533E+03,1.090072E-01,2.645196E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389063E+01,2.388800E+01,5.417830E+01,1.292612E+03,2.845504E+03,6.709668E-02,2.509378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396163E+01,2.388796E+01,5.154877E+01
18:00:00,1.041591E+03,3.021888E+03,5.406942E-02,2.664882E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105569E+01,2.388812E+01,5.558342E+01,2.149481E+03,3.062919E+03,1.115750E-01,2.701092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404200E+01,2.388802E+01,5.402185E+01,1.295114E+03,1.964289E+03,6.722655E-02,1.732245E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396987E+01,2.388802E+01,5.358202E+01,2.100023E+03,2.988670E+03,1.090077E-01,2.635616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389065E+01,2.388800E+01,5.420352E+01,1.292617E+03,2.836442E+03,6.709694E-02,2.501384E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396165E+01,2.388797E+01,5.157215E+01
18:10:00,1.041615E+03,3.021896E+03,5.407071E-02,2.664890E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105579E+01,2.388812E+01,5.558291E+01,2.149491E+03,3.041147E+03,1.115755E-01,2.681891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404202E+01,2.388802E+01,5.406828E+01,1.295119E+03,1.949296E+03,6.722682E-02,1.719022E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396989E+01,2.388802E+01,5.363043E+01,2.100033E+03,2.978116E+03,1.090082E-01,2.626309E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389067E+01,2.388800E+01,5.422461E+01,1.292622E+03,2.817871E+03,6.709721E-02,2.485005E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396167E+01,2.388798E+01,5.161186E+01
18:20:00,1.041640E+03,3.021535E+03,5.407199E-02,2.664571E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105590E+01,2.388812E+01,5.558332E+01,2.149500E+03,3.017387E+03,1.115760E-01,2.660937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404204E+01,2.388802E+01,5.411943E+01,1.295124E+03,1.933489E+03,6.722708E-02,1.705082E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396990E+01,2.388802E+01,5.368211E+01,2.100042E+03,2.967060E+03,1.090087E-01,2.616559E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389069E+01,2.388800E+01,5.424642E+01,1.292627E+03,2.788418E+03,6.709747E-02,2.459029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396168E+01,2.388800E+01,5.167191E+01
18:30:00,1.041665E+03,3.020453E+03,5.407327E-02,2.663617E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105600E+01,2.388812E+01,5.558527E+01,2.149510E+03,2.992208E+03,1.115764E-01,2.638732E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404206E+01,2.388803E+01,5.417579E+01,1.295129E+03,1.917187E+03,6.722734E-02,1.690705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396992E+01,2.388802E+01,5.373732E+01,2.100052E+03,2.954244E+03,1.090092E-01,2.605257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389071E+01,2.388801E+01,5.427466E+01,1.292632E+03,2.746133E+03,6.709774E-02,2.421735E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396170E+01,2.388802E+01,5.175746E+01
18:40:00,1.041689E+03,3.018294E+03,5.407453E-02,2.661713E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105610E+01,2.388812E+01,5.558958E+01,2.149519E+03,2.965431E+03,1.115769E-01,2.615117E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404207E+01,2.388803E+01,5.423742E+01,1.295134E+03,1.900833E+03,6.722760E-02,1.676283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396994E+01,2.388802E+01,5.379538E+01,2.100061E+03,2.938426E+03,1.090097E-01,2.591306E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389073E+01,2.388802E+01,5.431546E+01,1.292637E+03,2.690859E+03,6.709800E-02,2.372987E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396172E+01,2.388804E+01,5.187577E+01
18:50:00,1.041713E+03,3.014783E+03,5.407579E-02,2.658616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105620E+01,2.388812E+01,5.559701E+01,2.149528E+03,2.938643E+03,1.115774E-01,2.591493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404209E+01,2.388803E+01,5.430171E+01,1.295139E+03,1.884948E+03,6.722786E-02,1.662275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396995E+01,2.388802E+01,5.385225E+01,2.100070E+03,2.917869E+03,1.090102E-01,2.573177E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389075E+01,2.388803E+01,5.436903E+01,1.292642E+03,2.621063E+03,6.709825E-02,2.311433E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396173E+01,2.388807E+01,5.202507E+01
19:00:00,1.041737E+03,3.009789E+03,5.407704E-02,2.654211E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105631E+01,2.388813E+01,5.560802E+01,2.149537E+03,2.912362E+03,1.115779E-01,2.568316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404211E+01,2.388803E+01,5.436329E+01,1.295144E+03,1.869530E+03,6.722812E-02,1.648678E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396997E+01,2.388802E+01,5.390520E+01,2.100080E+03,2.893691E+03,1.090107E-01,2.551855E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389077E+01,2.388803E+01,5.443161E+01,1.292647E+03,2.544133E+03,6.709851E-02,2.243587E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396175E+01,2.388808E+01,5.220145E+01
19:10:00,1.041761E+03,3.003207E+03,5.407828E-02,2.648393E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105641E+01,2.388846E+01,5.562181E+01,2.149547E+03,2.894663E+03,1.115784E-01,2.552695E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404213E+01,2.388835E+01,5.447479E+01,1.295149E+03,1.859872E+03,6.722837E-02,1.640153E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396999E+01,2.388834E+01,5.401750E+01,2.100089E+03,2.875488E+03,1.090111E-01,2.535788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389079E+01,2.388835E+01,5.455221E+01,1.292652E+03,2.471141E+03,6.709876E-02,2.179205E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396177E+01,2.388839E+01,5.244431E+01
19:20:00,1.041785E+03,2.995707E+03,5.407952E-02,2.641768E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105651E+01,2.388840E+01,5.563297E+01,2.149556E+03,2.878127E+03,1.115788E-01,2.538103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404215E+01,2.388827E+01,5.461035E+01,1.295154E+03,1.850891E+03,6.722862E-02,1.632227E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.397000E+01,2.388825E+01,5.416313E+01,2.100098E+03,2.856495E+03,1.090116E-01,2.519029E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389081E+01,2.388826E+01,5.469587E+01,1.292657E+03,2.400470E+03,6.709902E-02,2.116873E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396178E+01,2.388831E+01,5.266368E+01
19:30:00,1.041809E+03,2.987377E+03,5.408074E-02,2.634421E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105661E+01,2.388815E+01,5.565191E+01,2.149565E+03,2.863019E+03,1.115793E-01,2.524783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404217E+01,2.388795E+01,5.479139E+01,1.295158E+03,1.842622E+03,6.722887E-02,1.624938E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.397002E+01,2.388792E+01,5.435411E+01,2.100107E+03,2.838691E+03,1.090121E-01,2.503330E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389083E+01,2.388794E+01,5.488656E+01,1.292661E+03,2.336725E+03,6.709927E-02,2.060660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396180E+01,2.388797E+01,5.294445E+01
